OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-CA,USGS California Water Science Center,USGS-374900120540002,001S010E19P002M,Well,,18040051,,,,,37.83008330000000,-120.9158610000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,152,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,099,,,,,,167,ft,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-374900121160001,001S006E25M003M,Well,,18040003,,,,,37.81683330000000,-121.2666667000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,26,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,06,077,Central Valley aquifer system,,,,19850814,270,ft,305,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-374945122262101,SAN FRANCISCO BAY A ALCATRAZ ISLAND NR SAUSALITO,Estuary,,18050002,,,,,37.82929167000000,-122.4391389000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,075,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-374949122320101,RODEO LAGOON W TOP NR SAUSALITO CA,"Lake, Reservoir, Impoundment",,18050005,,,,,37.83030000000000,-122.5335500000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,041,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-374949122320102,RODEO LAGOON W BOTTOM NR SAUSALITO CA,"Lake, Reservoir, Impoundment",,18050005,,,,,37.83030000000000,-122.5335500000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,041,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-374953122314101,RODEO LAGOON E TOP NR SAUSALITO CA,"Lake, Reservoir, Impoundment",,18050005,,,,,37.83126667000000,-122.5279333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,041,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-374953122314102,RODEO LAGOON E BOTTOM NR SAUSALITO CA,"Lake, Reservoir, Impoundment",,18050005,,,,,37.83126667000000,-122.5279333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,041,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-374955122313301,RODEO POND WEIR NR SAUSALITO CA,Stream,,18050005,,,,,37.83200556000000,-122.5259389000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,041,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375015122190001,SAN FRANCISCO BAY ST AC21 NR EMERYVILLE CA,Estuary,,18050002,,,,,37.83631600000000,-122.3155255000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375241121343701,OLD R NR DISCOVERY BAY CA,Stream,,18040003,,,,,37.88996389000000,-121.5733417000000,24000,.5,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375326122204801,SAN FRANCISCO BAY A BROOKS ISLAND NR RICHMOND CA,Estuary,,18050002,,,,,37.89066110000000,-122.3465833000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375422122230001,SAN FRANCISCO BAY A RICHMOND POINT NR RICHMOND CA,Estuary,,18050002,,,,,37.90603056000000,-122.3999778000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375607122264701,SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA,Estuary,,18050002,,,,,37.93527778000000,-122.4463889000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,041,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375615121200501,SAN JOAQUIN R A NAVY DR NR STOCKTON CA,Stream,,18040003,,,,,37.93746110000000,-121.3348556000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,19,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375649121202101,SAN JOAQUIN R NR STOCKTON CA,Stream,,18040003,,,,,37.94686848000000,-121.3402249000000,,1,seconds,Interpolated from MAP.,NAD83,0,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375706121201001,SAN JOAQUIN R AB MCCOY AVE NR STOCKTON CA,Stream,,18040003,,,,,37.95173889000000,-121.3361694000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,34,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375709121190301,PORT OF STOCKTON NR STOCKTON CA,Stream,,18040003,,,,,37.95240000000000,-121.3175000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,30,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375711121182001,SAN JOAQUIN R A MORMON SLOUGH A STOCKTON CA,Stream,,18040003,,,,,37.95318056000000,-121.3055306000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,12,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375713121174401,MCLEOD LAKE A WEBER POINT A STOCKTON CA,"Lake, Reservoir, Impoundment",,18040003,,,,,37.95370000000000,-121.2955000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375719121205401,SAN JOAQUIN R A ATHERTON ISLAND NR STOCKTON CA,Stream,,18040003,,,,,37.95530000000000,-121.3482110000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375734121330601,BACON ISLAND SOUTH POND NR ORWOOD CA,"Lake, Reservoir, Impoundment",,18040003,,,,,37.95940000000000,-121.5516694000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,12,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375817121304601,EMPIRE CUT A MILDRED ISLAND NR ORWOOD CA,Stream,,18040003,,,,,37.97145000000000,-121.5128806000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375826121314201,MILDRED ISLAND SITE 2.4 NR ORWOOD CA,Stream,,18040003,,,,,37.97388889000000,-121.5283333000000,24000,1,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375827121311401,MILDRED ISLAND SITE 1.4 NR ORWOOD CA,Stream,,18040003,,,,,37.97416667000000,-121.5205556000000,24000,1,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375831121223701,SAN JOAQUIN R A BUCKLEY COVE NR STOCKTON CA,Stream,,18040003,,,,,37.97527778000000,-121.3769444000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375840121315801,MIDDLE R A  BACON ISLAND NR ORWOOD CA,Stream,,18040003,,,,,37.97766110000000,-121.5328610000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375842121312201,MILDRED ISLAND SOUTH SITE NR ORWOOD CA,Stream,,18040003,,,,,37.97825000000000,-121.5228610000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375858121313301,MILDRED ISLAND SITE 2.3 NR ORWOOD CA,Stream,,18040003,,,,,37.98277778000000,-121.5258333000000,24000,1,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375910121311201,MILDRED ISLAND SITE 1.5 NR ORWOOD CA,Stream,,18040003,,,,,37.98611110000000,-121.5200000000000,24000,1,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375912121345301,OLD R A HOLLAND TRACT NR ORWOOD CA,Stream,,18040003,,,,,37.98669444000000,-121.5813610000000,24000,.5,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375916121313301,MILDRED ISLAND SITE 2.5 NR ORWOOD CA,Stream,,18040003,,,,,37.98777778000000,-121.5258333000000,24000,1,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375918121310901,MILDRED ISLAND SITE 1.3 NR ORWOOD CA,Stream,,18040003,,,,,37.98301944000000,-121.5206806000000,24000,.5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375918122250701,SAN PABLO BAY NR SAN PABLO CA,Estuary,,18050002,,,,,37.98839167000000,-122.4187000000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375919121310901,MILDRED ISLAND SITE 1.2 NR ORWOOD CA,Stream,,18040003,,,,,37.98861110000000,-121.5191667000000,24000,1,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375920121314801,MIDDLE R A MILDRED ISLAND NR ORWOOD CA,Stream,,18040003,,,,,37.99438889000000,-121.5294167000000,24000,.5,seconds,Interpolated from MAP.,NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375924121312601,MILDRED ISLAND SITE 2.2 NR ORWOOD CA,Stream,,18040003,,,,,37.99000000000000,-121.5238889000000,24000,1,seconds,Interpolated from MAP.,NAD83,7,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375938121310601,MILDRED ISLAND NORTH SITE NR ORWOOD CA,Stream,,18040003,,,,,37.99401110000000,-121.5183500000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375941121304301,MIDDLE R A LATHAM SLOUGH NR ORWOOD CA,Stream,,18040003,,,,,37.99468056000000,-121.5119000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375944121252301,SAN JOAQUIN R A WINDMILL COVE RD NR HOLT CA,Stream,,18040003,,,,,37.99418056000000,-121.4143667000000,24000,.5,seconds,Interpolated from MAP.,NAD83,3,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375944121310401,MILDRED ISLAND SITE 1.1 NR ORWOOD CA,Stream,,18040003,,,,,37.99555556000000,-121.5177778000000,24000,1,seconds,Interpolated from MAP.,NAD83,13,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375949121251001,FOURTEENMILE SLOUGH NR HOLT CA,Stream,,18040003,,,,,37.99703889000000,-121.4193194000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375950121311701,MILDRED ISLAND SITE 2.1 NR ORWOOD CA,Stream,,18040003,,,,,37.99722220000000,-121.5213889000000,24000,1,seconds,Interpolated from MAP.,NAD83,7,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375952121243601,DELTA RMP SOUT-007,Stream,,18040003,,,,,37.99765556000000,-121.4100417000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,2,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-375955121333601,BACON ISLAND NORTH POND NR ORWOOD CA,"Lake, Reservoir, Impoundment",,18040003,,,,,37.99861110000000,-121.5601306000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,5,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380005121342801,RHODE ISLAND NR BETHEL ISLAND CA,Wetland,,18040003,,,,,38.00130000000000,-121.5744694000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380008121344601,OLD R A RHODE ISLAND NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.00215000000000,-121.5794194000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380035121324801,DELTA RMP CENT-025,Stream,,18040003,,,,,38.00963056000000,-121.5467806000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380052121354001,HOLLAND TRACT SOUTH POND NR BETHEL ISLAND CA,"Lake, Reservoir, Impoundment",,18040003,,,,,38.01446944000000,-121.5944889000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-10,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380053121353101,HOLLAND TRACT MIDDLE POND NR BETHEL ISLAND CA,"Lake, Reservoir, Impoundment",,18040003,,,,,38.01471944000000,-121.5919610000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-10,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380054121415901,BIG BREAK NR JERSEY ISLAND NR OAKLEY CA,Estuary,,18040003,,,,,38.01511110000000,-121.6996500000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380106122194201,SAN PABLO BAY EAST OF PINOLE POINT NR HERCULES CA,Estuary,,18050002,,,,,38.01828889000000,-122.3282583000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380124121312501,MIDDLE R A COULUMBIA CUT NR TERMINOUS CA,Stream,,18040003,,,,,38.01691110000000,-121.5184778000000,24000,.5,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380131121280501,SAN JOAQUIN R A TINSLEY ISLAND NR TERMINOUS CA,Stream,,18040003,,,,,38.03908889000000,-121.4927778000000,24000,.5,seconds,Interpolated from MAP.,NAD83,7,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380137112135201,HOLLAND TRACT NORTH POND NR BETHEL ISLAND CA,"Lake, Reservoir, Impoundment",,18040003,,,,,38.02691944000000,-121.5865806000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-7,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380144121363701,FRANKS TRACT SITE 2.5 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.02888889000000,-121.6102778000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380146121292401,SAN JOAQUIN R BL FERN ISLAND NR TERMINOUS CA,Stream,,18040003,,,,,38.02938889000000,-121.4900000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380151121440801,SAN JOAQUIN R A SHERMAN ISLAND NR OAKLEY CA,Stream,,18040003,,,,,38.03090000000000,-121.7356000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380152121361901,FRANKS TRACT SITE 2.4 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.03111110000000,-121.6052778000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380155121292101,FERN ISLAND A W MCDONALD RD NR TERMINOUS CA,Wetland,,18040003,,,,,38.03193889000000,-121.4892000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380159121360301,FRANKS TRACT SITE 2.3 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.03305556000000,-121.6008333000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380200121473501,SHERMAN LAKE SITE 2 NR ANTIOCH CA,"Lake, Reservoir, Impoundment",,18020163,,,,,38.03333056000000,-121.7931000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380212121354501,FRANKS TRACT A SHEEP SLOUGH NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.03656944000000,-121.5958806000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380214121353901,FRANKS TRACT SITE 2.2 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.03722220000000,-121.5941667000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380215121352101,FRANKS TRACT SITE 2.1 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.03750000000000,-121.5891667000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380215121522201,BROWNS ISLAND SLOUGH NR PITTSBURG CA,Estuary,,18050001,,,,,38.03741110000000,-121.8728806000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380216121370301,FRANKS TRACT SITE 1.5 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.03777778000000,-121.6175000000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380217121290301,DISAPPOINTMENT SLOUGH NR TERMINOUS CA,Stream,,18040003,,,,,38.03818056000000,-121.4841500000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380223121471201,SHERMAN LAKE A MAYBERRY CUT NR ANTIOCH CA,"Lake, Reservoir, Impoundment",,18020163,,,,,38.03971110000000,-121.7866694000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380227121364301,FRANKS TRACT SITE 1.4 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.04083330000000,-121.6119444000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380232121241801,FOURTEENMILE SLOUGH NR TERMINOUS CA,Stream,,18040003,,,,,38.04221944000000,-121.4050000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380236121343201,OLD R AB QUIMBY ISLAND NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.04338889000000,-121.5755389000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380238121360601,FRANKS TRACT SITE 1.3 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.04388889000000,-121.6016667000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380239121374401,FRANKS TRACT SITE 0.5 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.04416667000000,-121.6288889000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380239122211801,SAN PABLO BAY NR HERCULES CA,Estuary,,18050002,,,,,38.04409720000000,-122.3549417000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380245121354801,FRANKS TRACT NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.04641944000000,-121.5981000000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-380247121353501,FRANKS TRACT SITE 1.2 NR BETHEL ISLAND CA,Stream,,18040003,,,,,38.04638889000000,-121.5930556000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,013,,,,,,,,,,NWIS
